,Unnamed: 0,user_id,business_id,stars,postal_code
1050,11,7ks1xim2bO1_Q4VuakvLwg,M-RydcJSF1d-fxtmYqCk7g,4,61822
1051,13,qYmjT1CvtjdSGWxdzWuJgQ,w73NcxMQmDsqVKu3zVSJtg,4,61820
1052,25,BrRXLy-hJf1X5z-K2SpVaQ,BLtzUCwmGOSVgPJ78N3ORA,2,61801
1053,9,qBbnLq52HCkMScc3ap762A,O3zVw-VAcJi8ta4B6v5iAA,5,61821
1054,1,Zu4eQXj0YZJmQNltCMAhDA,JbWQtVLQDEOBlvbVWk2OFg,5,61820
1055,11,__J6xxbMOZXS1yqfaR1Tqg,ZQH1s3nTDyclGrQ160NrEQ,5,61801
1056,0,4uYXpd6GNcgkRKFKzqwoAA,3B74iILT_W1ptfQeW7pIYQ,1,61822
1057,0,WCDXrPRc1JiIWKkloUNlow,s173l3ubdDLHeFIBO3ydrw,4,61821
1058,7,JCyFu9PSz5H1BedJ2V3F6g,lWmDrnqgU6w3gFaJyn_1Uw,3,61820
1059,9,OZCJlBIZLhVjzruhWRHpgg,PTQVaWA-I5ZLzwy5oBbVMg,4,61821
1060,13,UpMxkQSebTTqhilGHbB1hg,fl2TPNWrchkCbNEg0utjvw,1,61802
1061,4,sCFwMVOrgf_5h924_-Wc7w,ewDdEJfnmGue19wrrwJwTw,5,61820
1062,2,uCc0a2mx3_aAmuLLBEQhEA,poYE-EQTahUtKed1ElgdjA,5,61820
1063,21,xN-xoLhTHUFfTS_BMGG0xg,QD61fmXTp476qfS0dpt2Lw,4,61801
1064,2,Pqw7NMTLpaWC08zMoHT3BQ,zrP-02glmF1Bqo9IxDhWkQ,3,61820
1065,2,jv693TfmPBsVfsl5fsvhAQ,XIMUsIYfcMuY8G8gq10fyw,5,61820
1066,18,Mhcz48GfXDNfeGME8cVSsw,V8cUCiIsactM-_TdoBDn_w,5,61820
1067,2,08ieb1SaQZkLDrpiL9Ql0w,SCxtzXcvyk1hygdmOZqd1A,5,61820
1068,7,poVgBra2YN8DaJg5_CkL9w,SUktrYdNQD8k2vvkM4OpfA,4,61820
1069,3,01wsBmFLD_BLELpEdGCiwg,t952QLgrh-5l1woJ4IFgUA,2,61820
1070,0,x1AfWCEaJMn3DHRDWbEOXQ,tTyFInKm8AY0cY5ujtXZHA,1,61801
1071,1,algWLZgj76v00Fmy_i3Y9g,9MnbQg7kfb_WgxoV0hXKSQ,5,61801
1072,1,s2VAXDa74EhQbUa-ifgBFw,VIJ2KiDKhUVhhpNylEIfog,4,61820
1073,1,T5VC9R9QSgpKVdZfUP5yEQ,pVLZQRs67CF4gZCEYCe_3Q,5,61802
1074,6,ypnn6O0fFRDlHrMYOEUDBw,Ah4i15g8Ow_zphzcpulTxQ,2,61801
1075,1,hZ-ZtZ3bqZg6GhWepqj20g,epvLkQNL6MOvk3s6JlTntA,4,61820
1076,2,OhS5ZfSqA3Miuh2cw0W3Qg,9MnbQg7kfb_WgxoV0hXKSQ,5,61801
1077,0,fuAkJl0K54Usk7Ne8YEBmw,aac42j0E_5R8bEro-JNYfA,5,61821
1078,12,VzyVwbMC15tEbsGD4eiUkQ,_n5wggIEfBzCUepjgvHXAQ,3,61820
1079,0,LI20U5JAvQor2d_YuosgAA,NEVA0IYbawceL6kz5v5DAw,3,61820
1080,19,7XcAPvcI5z1WaDX6h7kNqg,sYf2auhosrx8trbyP9nGyw,4,61820
1081,5,NzzUeg8_u2fnjoU-sGLfvQ,oJJz8E82bvu202ZfrhKg7A,5,61801
1082,6,Hz7X2SWyDMTQTaV6PBkcdg,miMx3VNOW8qPJC5wEGaIOw,3,61802
1083,22,hPTPOV5D1rcXX1lAibp8nQ,kj44upIDaMIPlYvsuweP4g,5,61820
1084,5,JMC-c80zYOx-T6xmC95lrw,XuByFsXXhnKmZ6hxucOj7A,3,61820
1085,1,_zxilIJOASGaZRHxCx0qmQ,Frbldz6phswVyMNvwherhA,4,61821
1086,25,Yk3-qONLlCxzxc5bS-ImSQ,6ockUmdOBYBApEsUCJkBzA,5,61802
1087,1,VC6oNH-jTXIMd8HLib7_2g,6d82R41sVNDVS0I-c1Ghkg,4,61822
1088,0,pomL_WHLen-yvHuVvz-wEQ,2wNI-81CncuC21xr92anTA,2,61801
1089,0,iXLvbUUn_U7blZD-z2NMVg,J03fJlz-pi9x2oqxZ4vRng,5,61820
1090,15,mk92jYRijAT-IKDY2-TS2w,OIhwgAsg_JvPSZuST7WP5w,4,61820
1091,12,cSjIxFNTOCyDPlIDLDjg9g,dn9lwYUxmhs_mLKPu7L25Q,5,61820
1092,0,sMPqByfefvg_ITlz9t5dPA,RnGG5bAz4nTPo_Ui99Kzbg,5,61820
1093,1,7Rydh-CDrbsbsf6-xwv3JQ,SCxtzXcvyk1hygdmOZqd1A,1,61820
1094,22,xq8MehjzMhUEl33Eun4OCw,-fiUXzkxRfbHY9TKWwuptw,4,61820
1095,0,hQo_WiixKcLSKd1QKAyxeA,UvnrAb2q9YDlFwTbqvzk5w,2,61820
1096,8,tvn8fCy1FdEOztS-MjCbCQ,6o6XxnI8RWhnAVSdxqCJWQ,4,61820
1097,3,gyHEi1-HpMJ0yM34eBa2ZQ,VIJ2KiDKhUVhhpNylEIfog,5,61820
1098,13,TjMmCg-zimCcjPb8aahp2A,Kws-gPJjF4RxLxJE_2BjKQ,4,61820
1099,0,C_ZQrG6VyPTtCwUHSDJu7w,u02xse4VO7lkyF4r7ARNdw,3,61820
1100,2,aa9HQxnj5zsDVrbkHknWvQ,J03fJlz-pi9x2oqxZ4vRng,4,61820
1101,9,AM7WEH2yWLjUU0uEm35TXA,0ptR21GHRuQ1MFtxGNcxzw,4,61802
1102,0,HwwXM-F4yK7VP0kBwugR8w,uMuTnzVi9DzDXfG7gVDU3A,4,61801
1103,18,5bCBtEmwXC2WRvH4oNbh4w,-S1BkxguVmi2G_O6Bcoabg,3,61820
1104,14,UgolKvzsn6I6SXhSiqm8dA,KuJEyXesWoyOm3GQm0rqcg,5,61820
1105,0,9UphXYD4_dBCSP3u4AArPw,d7ZAFNiqhZD9yo0lX-AeKw,2,61821
1106,21,7NrJ7as2Su-QPx1S48pYrg,miMx3VNOW8qPJC5wEGaIOw,4,61802
1107,2,JPbvDRa-4U-aoF-BG7aeRA,tjM2CZqRJ17oFapBTmGovw,2,61801
1108,1,scIKDBqUHDKWPz06tbVTAQ,rNbAIbTn0zN8yNk0IV7dfQ,5,61820
1109,1,UbRVPzduyQagB6rwTqLyhw,pCer-vIZM05p423MFmiSng,4,61801
1110,12,yf9IWH4Im53QUEG83jnm6w,-i3dOjumvOw-52aGXU1xDg,1,61822
1111,2,flPPMB7ZjA1JCu3ME7iePg,9MnbQg7kfb_WgxoV0hXKSQ,3,61801
1112,0,_hiOvE91UdLeVviYVYgw9g,k8sEJ1TrXF6W1updzaUeMA,5,61820
1113,4,jFtmaeqv-UPxvwsnJNzw8A,oWQwUw8xfQgi1nVNKgS6vA,5,61801
1114,69,pFRE2mNCQvx9DUU542c6Dw,LElQBiDw8HyU_LrbjP8C1A,4,61801
1115,15,KC3iVc5G4m8P5HJD22GVwg,WAAYgXdq-1zdo5Je-pq3kg,5,61820
1116,9,MFFYhOaTH2KMB8TNDvkHew,tNot7SJRwpWNGCUaixcBaw,2,61820
1117,0,2BqO4JgQZ1F8HmHXHyCyIg,VIJ2KiDKhUVhhpNylEIfog,5,61820
1118,9,8WL3wfavnA92A3cn-mJPXg,9MnbQg7kfb_WgxoV0hXKSQ,5,61801
1119,0,mDYt8T5upUaR1NZuom1Ung,vqEtZ7CtNB9G8WMzjwJA2g,2,61820
1120,1,LfTy09bv3Ev6oZ7qod7L1w,UUsS7SrTQQ2AvvpslfrvFA,2,61820
1121,6,nSE23WXIOXYFrMXXe5k5uA,u02xse4VO7lkyF4r7ARNdw,1,61820
1122,1,pURTQJO08N7jTjQ9mZ7-JA,_zCwyuW5XrRKw8oK8EM49A,4,61820
1123,6,Pqs-O0GjaWP7j2c-2uWY8A,rqmCvYLvEfcOJAZ9bNgh6Q,5,61821
1124,4,tr1VLoFZNUWa2Wbjr_XOqQ,pMiz7SP82Tknv1NbVqoSfg,3,61820
1125,3,E65qJQ32kiDFRxczQQWbaQ,4hWDMVtfnpyY72_5QMbthA,5,61820
1126,11,nE3gkNazmQ3G2X1RcssADw,PTQVaWA-I5ZLzwy5oBbVMg,2,61821
1127,1,_0FoPvVGFGbhrQG-1Bqh3w,o13eH93qmWVNFZogkjhd9w,4,61801
1128,4,e6N8GgFCYfZl9hVQjRYY_A,KGpsB2dsdkxl8SGVUlJbZw,1,61822
1129,11,dkDeYlO4g3Pii_RkHLeEiw,4hWDMVtfnpyY72_5QMbthA,4,61820
1130,8,56gp5RUwFLckqvph8E5R3A,PTQVaWA-I5ZLzwy5oBbVMg,4,61821
1131,0,5AuJqCc1upmtWb8EZW0K0Q,yUB8CDsYMES3cN-xcHXCkQ,5,61801
1132,1,RmVeNKqaC2Db3a36lK1FTg,nD4cF5IH8RE7LFGdR2FMUA,4,61801
1133,31,qmjoMFMZdLH69_6eGTGDZw,6d82R41sVNDVS0I-c1Ghkg,5,61822
1134,3,AhgiYAzZbXGDa3Cux_iHvg,vt2NMSbKpVN0r0HI6Az4bw,5,61801
1135,2,yZac3rePuoWGVTk0wZA5ww,x792tXM8gIf6-nU2IiiAEQ,3,61822
1136,0,8frd_RX_CSZzL4Yu69HiBw,tTyFInKm8AY0cY5ujtXZHA,4,61801
1137,53,e1dCILkMNfXdJ7pQP5q99w,e0prCZXtHGQIKeQ_wTW3uw,3,61820
1138,27,sNpUeQG_65Ph6UWrzM5g9g,njngMI0mhAGJ-kH0oo68Ow,5,61820
1139,0,cwjhyxbrDynAbM9S6p8wpw,G_ly5CisletsxEoJImPBhw,1,61801
1140,2,tIjyMvP5dBnsK9JWpq89WA,exB3ClkOkURgNJPazPtEHw,4,61802
1141,1,TSt4eHqTtpMbNMgV3Qwr-A,dn9lwYUxmhs_mLKPu7L25Q,4,61820
1142,3,7AUsHppx9lSRnr4v62H4Dg,VIJ2KiDKhUVhhpNylEIfog,4,61820
1143,0,WHFrMZMPrYaN1GhLkkw_sQ,qFwc6pD29qnTgd9tZDRYig,1,61820
1144,1,fj_jIfuzdhrn-Ap6lotE1Q,SCxtzXcvyk1hygdmOZqd1A,5,61820
1145,0,cZCs5bD2_FCIN4JEQs5_Uw,1L4YorxS7v3BCB3NcM_diQ,2,61801
1146,1,e6N8GgFCYfZl9hVQjRYY_A,doEpdTg3l55-IWemTlG3tg,1,61821
1147,0,fH5cDuKArD_gPxr1VDJMtg,w2xwgqHM7dJlHfyu4ouhBg,5,61820
1148,7,uIZWBUF9ovbXWG2dVJ6Zfw,tKcagQ6JNkMtayvBVHwY9w,4,61801
1149,0,kZ3V-bcnyIG4iAxz3PB2wA,u02xse4VO7lkyF4r7ARNdw,1,61820
1150,20,OrecZAo5K2qBM6Yvg8-bpA,kNtToQSP_Y5U8tznLXuCaw,5,61820
1151,3,ylJVBUmxx1R0WLFC4FoozA,tZT_0yAeFxuihVnGXoCbWQ,4,61820
1152,7,qmjoMFMZdLH69_6eGTGDZw,pR2rOXAExYQ5P-EQq2akug,5,61820
1153,0,jSdiPiaO_FI9Ic3raKbU1g,UUsS7SrTQQ2AvvpslfrvFA,4,61820
1154,0,PUwvPalRGPmlBclvyTQ1cA,pVLZQRs67CF4gZCEYCe_3Q,5,61802
1155,0,r8qempFpoyHOEvgMc-F-mw,th4pZ5LkoIIkb1Vmu_m2DA,5,61820
1156,19,xN-xoLhTHUFfTS_BMGG0xg,5jak2hYO5ikUzjm-Ytao5A,4,61801
1157,0,h6jrr9K36RXjnFFDEn26Lw,Gvox18F9QxsSS9qG2O8E-A,4,61820
1158,15,cYFnFLWOTUmk1wJmbTp3ew,BQbDU21SuXERM_gK9AA9AQ,5,61801
1159,0,GW8-fpKF5XN6UL_oA_JB6w,WIMwOFGAuHugggcHh4wxjQ,1,61821
1160,1,yaBIVHDxaUBN2YHQ8-YiuQ,RwHE2Rt-DHlwWuxFLjPbgA,4,61801
1161,3,bZWmu6T0KxNYvcMZYCQmpA,ediINKecrx7xDpD_rh0LmQ,5,61822
1162,58,8c53BdBWPcbioN3WZJWdCA,hHvaXfiu__yLdO13MkVx-A,5,61822
1163,2,-Rd2e6lJI3jzrQBO5aG3KQ,CrIWqmuO2uQWwl3z11K_BA,2,61820
1164,12,v3gc4Dv8UpB-8bzgs0fzmA,90-SH6kAdzQfld_ydZljyA,2,61820
1165,5,LlWbjuPPTo-1_AP2iUscTg,D-B5LsTHJgrhsHVex4gyHA,2,61820
1166,0,Xioy7RQ3qjJHtELZm8qv4Q,BRcuGsWmju1KAC9zz7nicA,1,61820
1167,16,t5IlUxtc4YFUCYStjdlXfA,AtLv64FV-Pw6JuT3XUKU1g,4,61820
1168,0,oN__lj2AM89ExOTtKl1SGQ,yiFcujhdkeDhmXRufMG-lw,4,61801
1169,4,AFCSE7BT3FGle35em1WWVw,XbHxWOciYlBhJOjKRQbo9g,4,61822
1170,1,Ste5wYM3Kd-AZBUlHrk8KQ,0WOlYhMZFtitsupK3VP_2w,5,61820
1171,9,f0Xje_BqihQMnBA6Eznz5g,VIJ2KiDKhUVhhpNylEIfog,5,61820
1172,8,M7eLVk6qdNMC4ZPqcruCcw,JRVfV2ETohgAWKdSMr19MA,5,61802
1173,1,zLfbGmLDOqay_uUBCU-GhA,th4pZ5LkoIIkb1Vmu_m2DA,5,61820
1174,2,C56TKFIQkb-HPAht_OAKDw,mZJdFjxvVddqPN5RZdKSHg,1,61820
1175,3,7e3Lsszj-oVUKvpIAn5MCA,t_yiQnxUDdPPCN2z4QyezA,4,61820
1176,1,c_vQnScwjEmPflK9ntnwmw,th4pZ5LkoIIkb1Vmu_m2DA,5,61820
1177,3,F2C08YOk9dCb4HeFK1oXoA,Z7lIfcYVn1Ia5exVoSiNIw,5,61820
1178,18,tRjwP9QlunhXwfN3EDA-sA,ZYjxr9aBdbUuZ0xjpMmUpQ,5,61820
1179,25,e1dCILkMNfXdJ7pQP5q99w,9MnbQg7kfb_WgxoV0hXKSQ,5,61801
1180,0,Vf10h10jUzoFzDqkqwMVHQ,UTrqsP-oQrwoIOmBv_Jtzg,3,61801
1181,5,wTNIFJ3NXSvLoPlKPaWVow,0WOlYhMZFtitsupK3VP_2w,1,61820
1182,1,a_jH1ewLLYzEfPnKjE66DQ,9MnbQg7kfb_WgxoV0hXKSQ,3,61801
1183,6,gA7kbmCtGq0Mb5GX0viZ-Q,lWmDrnqgU6w3gFaJyn_1Uw,5,61820
1184,5,1kXNt3TRH3SYThJKeV38ng,VIJ2KiDKhUVhhpNylEIfog,5,61820
1185,14,Jl2UkzX4G12wsft3vKQ2AQ,p1aZIYK6YRG2hFYLxxLtdQ,4,61802
1186,4,VN2DcFLmGBBC8DXezJrbNA,miMx3VNOW8qPJC5wEGaIOw,4,61802
1187,3,NVYsLQLS6nQVHui82zb4uQ,JoHDOuZ1BnFi63PgC_zYeQ,4,61822
1188,8,NXmp8CW4RFKAU0oNWb--wA,QFCapao7Q8GnjI7nGI-UmQ,4,61820
1189,4,esH8mKBNQhgBDUAEwga8Dg,9MnbQg7kfb_WgxoV0hXKSQ,5,61801
1190,38,59ygiX9-a8B91rb5qvtIgA,oWQwUw8xfQgi1nVNKgS6vA,2,61801
1191,1,SSKaqUMfQtPj5MCm0-Mchg,BKLWat64KRYzsT2DgY6Xxg,4,61820
1192,0,z9rCEMemDw3xs9ynG1nqjw,vqEtZ7CtNB9G8WMzjwJA2g,5,61820
1193,3,lQIdvsynhfAzsW8MnpOe9Q,4OuEWZHLRISfdfoz_DOZIw,1,61820
1194,15,nbSHiwedszsDdjZzU0iJvg,6vsjWxIMHs-34L9wuTBJRw,4,61820
1195,0,13BjOGAbb9vqz1DB1BpjlQ,tZT_0yAeFxuihVnGXoCbWQ,5,61820
1196,0,gEE6zSLCe6CmMwMMLI88XA,VIJ2KiDKhUVhhpNylEIfog,5,61820
1197,2,KC3iVc5G4m8P5HJD22GVwg,D6SCh4BwNb52wZIqXdS4JQ,4,61820
1198,2,r7H25UT5ZSNftdaepf0IkQ,ZyOgY-z9sHdHp8_FDoQAJg,3,61820
1199,7,Ve2IlOTnYkQL_pF5EfAarQ,NR8k-wkG1rObtnPIJTKMvw,2,61821
1200,6,pFRE2mNCQvx9DUU542c6Dw,nG59soBP2SaQ25rf2n-0bA,4,61820
1201,3,0xqHY84DToLNO-vSQb7DVA,NSzhahVpI_B32snhJHM0HA,2,61821
1202,1,2GxGId7gQm3rF5D8mV-u0w,VIJ2KiDKhUVhhpNylEIfog,5,61820
1203,31,IxiVty8zfZC093jiaFaG3A,ODURDhURWmZr6b--O4nt3w,4,61820
1204,0,fIFCtc5P-kcFGFVgdAzpDg,XvCaVBLDqiEj8YsjpPUu8w,5,61801
1205,5,N_7_1iyZAMQfVRSRW1d65Q,9MnbQg7kfb_WgxoV0hXKSQ,5,61801
1206,5,d7qdIWXEFqZwI4n7YaTbCQ,7siEeRGqAJ730IkwAtcWAQ,5,61820
1207,10,LxmSRSD9UYN3mbnJZUdlSQ,mofOjB6flg-eAWOFbOkHfQ,4,61822
1208,1,NuQdd9Q7CLSpTNgCQPr_7A,041MeN6rfUxzyE5TXi2Fpg,5,61820
1209,8,g08mOv14V3jmpnFTnQgusw,UmZdQID7QJoyg2R92mK3HA,5,61801
1210,8,JVrMT1uDm4XOTUhP2zFCBw,GWS5s8HSm1zjqMLJD7wQLg,2,61822
1211,0,2JAyEv7uOAw8KGiSfDykAA,jKxES7iLV63H_PfyGVGIDw,4,61820
1212,1,GQK5SFvzMPtDVv2ckbzzKw,uvVOuCbo4_5z_J5WJVG4QQ,3,61820
1213,18,_tm1zLDjcJ_uwIBPZu-4jQ,bmvbGmK2qzYnJwKkte9FVg,1,61820
1214,12,Myy-tV1aKksxkQ2R7QUkAQ,kUICYu0N_TbtCz0Z8ynPFw,3,61820
1215,16,sMxeVQ2EPAVjIA1sgFowGw,aR0kTa6WEFROLY5dJ4cmrg,4,61820
1216,0,VGYKX88-0In2_aBuu4jgxQ,x4JAlXEv_pTGW_c24g2YRA,1,61820
1217,1,cRPZsT6KUd3Qg9lXbETNPQ,DjDcRTH09r1Yma6qd0om0Q,2,61820
1218,15,qXWvvpXvu_Qk5zw2TpG4Mw,iX5397ez5snnQRHLflyctQ,4,61820
1219,5,nCSaVr64W2Z0dnGau9BrOQ,AtLv64FV-Pw6JuT3XUKU1g,5,61820
1220,24,I5an19AFIRx-pbKUCEgVQw,kNtToQSP_Y5U8tznLXuCaw,5,61820
1221,0,0c3uJVcmJc_X_tHTnaZvKQ,tZT_0yAeFxuihVnGXoCbWQ,5,61820
1222,1,iNyVyfQyCqKqbuLeIMLuNw,VSHONI8c8SLcYPTGQgC9cA,5,61820
1223,57,mpHBEhkoTdfX1G96Wfhmtg,VSkNNLEGTwVCjXTqQ4rCrg,5,61822
1224,0,lYhSQbvJ56RiDyJkm2wU-w,sart5pCz8oUZsQ_3XplcMQ,1,61821
1225,0,aLNEYcxkX8SWyt96CAz41g,iXhNbqH2oh2MBpXGeqwEVA,1,61820
1226,1,bPRZ0R6217L0Ugv8706eSg,B0xqLfgBlE6kmCz3ux7Oaw,5,61820
1227,2,59ygiX9-a8B91rb5qvtIgA,1jt4SuIHAtXD9aPnPqZ3BQ,4,61820
1228,60,pFRE2mNCQvx9DUU542c6Dw,90-SH6kAdzQfld_ydZljyA,3,61820
1229,8,2Sf58ceaNru-RFabRtUvvA,HgwOtz8ObpFkzfNbtewwWw,2,61822
1230,2,GmHJGW74vAgIbwbXZwus3w,t_yiQnxUDdPPCN2z4QyezA,1,61820
1231,2,fHk1-MpkY53cvCDoWz_1Zw,-fiUXzkxRfbHY9TKWwuptw,2,61820
1232,5,VzyVwbMC15tEbsGD4eiUkQ,X57f6FWZiwI1wOidPPhOrQ,5,61820
1233,0,DfREXZp_AKjiMGVxOS62mw,SCxtzXcvyk1hygdmOZqd1A,4,61820
1234,0,9aCDxzZfsBMLZzTyCb7ABQ,iZleRh4SOtf4GquA5L8WXw,2,61801
1235,1,26Jo4rNwaz7aOZ06Z049lg,-zEpEmDfFQL-ph0N3BDlXA,5,61820
1236,8,PzaOWDZjtxrrAhdv8PM6cQ,5jXwI9WpDxGDmzmkmE0RTg,3,61822
1237,3,FdhLKzubmPw2SaFqTLanMw,gnqHyA6gY2-m9S-FKt6Xqw,5,61820
1238,5,H2DNjkVQT7Jrv6Yl42yDIA,tQaIWc9qeiB1IU163LKlAw,1,61820
1239,2,8f9m9EdA6M5Jr-sqdPrc5A,LW21U6m6axC2lCLYc0fFSA,4,61820
1240,15,RdlaE8p0xRhqfl1RN7O9mg,fbQjAy7MTR8hdt4Gg2H_dA,5,61820
1241,0,QZ_Arlwoj0ghfBvg69rjOw,YJMU2zD1orchUCgCBKDiTQ,2,61802
1242,0,Q1nQvy3EDZdBJmzZFsU8rQ,ulvzyi-5vChuode--304DA,5,61822
1243,13,Ev55kUL77kZk6xCYam5www,-fiUXzkxRfbHY9TKWwuptw,5,61820
1244,0,Jiw1kr7W1IbbqL1p_V7d1A,-zEpEmDfFQL-ph0N3BDlXA,1,61820
1245,0,tbBnWmwoEkOyoCHTglnKew,m6nLTIrEJHtHSYJjVavnzw,5,61820
1246,0,QPk7pvGFhTLcRO2PPJzSzg,ZMcbVIEXsLO7j1Q1GXKPSw,4,61820
1247,0,5zM9GcwexSuBkAUr_bovOw,LkHpM5vP4B1DIbRCuvLNZA,5,61820
1248,1,s2QSAllxbIaqmWhP81NEVw,NEVA0IYbawceL6kz5v5DAw,1,61820
1249,1,DH_hsBOnmMmms9JrWXADmQ,FPDweEfY7HAwvosRrlUvSA,5,61822
1250,41,59ygiX9-a8B91rb5qvtIgA,uzpdcxvlKx5BuoWU3NRHbA,4,61822
1251,2,xW4XugX2PCX7-ibSYh8Gww,hP2DOm7E2H4P7MOS7XN_SQ,3,61820
1252,0,6kLb21Px0BcqU1356YXibg,Hw0hdZnM7z5uBTwbW8jHMA,4,61822
1253,2,g8Av_q05eVCMVlbr0kCP4w,lWmDrnqgU6w3gFaJyn_1Uw,4,61820
1254,5,FGvOnhqv73fZbtp4aga4jA,Yp2iXcCJeuSgRjLDEwGJWw,5,61820
1255,1,rBV6_Q8VTeu1WqG4wzCrNw,ofsMiZDWTiXgo5GefquVQg,1,61822
1256,4,xpmxz5qGJcuzgXRSyVYeOQ,hvPPw19VdGRsOEkxgyD7tg,4,61821
1257,12,4akUAosUAFWcBy2W1Wyj3Q,gOMc2QcDaMIOkIVTShqoYA,4,61822
1258,39,qntQp9UoeP6ju8D_W0Y0cw,D1vTUM0rBlcU39A9emQW8Q,4,61801
1259,8,A5axtJTQ2DBdryUOe9K9Yw,LW21U6m6axC2lCLYc0fFSA,1,61820
1260,11,3L7nHnaeSHSdZXzV_vdvAQ,OkD42cWX6WjgDeLFdWSgXA,4,61820
1261,0,574E6oXNVwQg8tnjGuhUkA,VIJ2KiDKhUVhhpNylEIfog,5,61820
1262,0,oUho0be3tVwqx3ivpRvn9A,lWmDrnqgU6w3gFaJyn_1Uw,2,61820
1263,14,8f9m9EdA6M5Jr-sqdPrc5A,wfO1xdAeJMb_miGDU19W-w,5,61820
1264,1,Git4kIQb80JnXwJ-6--LJg,r_QcMIgY2zxdcV40kK_rxw,4,61822
1265,1,QM-dtt5FAFUBi2mt_72xFg,RnGG5bAz4nTPo_Ui99Kzbg,5,61820
1266,0,-mFak2EBbXeuEt8wm7ay0g,yE4k_CM9L0yPVVozyELfSQ,4,61820
1267,3,S1b32Tx0hJQeHFHQLwWRww,y2V42mxWvVoH4NvUT_n8eg,2,61820
1268,22,BJz2fV3HS3xsHF7rwPhnRg,x6wgf9qmusAcd7npyTgDWw,4,61822
1269,8,6aLEMIgdnWFcfAp6ePHtMg,bQ8ndy52Rcdv3uYvoJWQ_w,5,61820
1270,2,L-bQZPj8kE1T2SzFGmQELQ,4M8RT8AAv-QMEDTq0hWDJw,1,61820
1271,0,UkAiuv_3y3ciM3V_BFlIZA,ZyOgY-z9sHdHp8_FDoQAJg,3,61820
1272,0,3f7mS-Zgp88MHXLXZvO-zQ,ly0oNXKOoSZyr0mzOsVJhg,1,61821
1273,3,8LQcMwNhDxm28gce2n1zQg,XYhqWJmUdrUVLvWMwUdMHg,5,61820
1274,3,zh4q3uttnkjsL8CH6lDDbw,0WOlYhMZFtitsupK3VP_2w,1,61820
1275,26,ds-C9AXGATTmvsCEWCqmZg,8GUMO244E8CxfJcyJIWFOA,2,61820
1276,12,IYJQXv-KtGjxO6ehyET0LQ,miMx3VNOW8qPJC5wEGaIOw,3,61802
1277,0,YHwlnu8It138BGymEYk-zg,dn9lwYUxmhs_mLKPu7L25Q,3,61820
1278,1,fArTShy683K7noxfxCYGwA,miMx3VNOW8qPJC5wEGaIOw,4,61802
1279,8,uUlE5YNzx7MfnhYwEtdPAA,SVXpyYPAuvJVKcfZ0nMKyg,4,61801
1280,2,iuevSuFnMyiItLx0AiRvuQ,P5xmAll95cWKs0EzwYdEYA,5,61820
1281,4,wo_DbIpcbQUQzv6rQULraQ,7m8MoWuudrxU98fEw7iBIw,5,61822
1282,0,fcNU65OaCj7slBJ60VSQgw,vAUDxhbsWZKI8NJlsYwCMA,1,61820
1283,2,8jf0DVdux6qgviKZ6UETlQ,UiyjUa8CQmygujhe-ZYlsw,2,61822
1284,2,CZojkZ0aXoNsHQBLI-NU3Q,8mKV3KThn3wXGL3OVxrCNg,2,61801
1285,4,fJqujrcvx2qKlVMHZFso8Q,UEsFV-zCAL_E_DTv-wGzfw,1,61820
1286,2,Noi8cqOebeZCUDjL10a3Zg,vAUDxhbsWZKI8NJlsYwCMA,4,61820
1287,0,fC53FeRx2nkcglsNKmA4ow,dn9lwYUxmhs_mLKPu7L25Q,3,61820
1288,0,-vqjncJ_A3N-MC36slGiTw,HpYmkJUqmW2Hm16Xx12Y0w,1,61802
1289,3,AY15epfuKBzxnDwueuHIWg,4hWDMVtfnpyY72_5QMbthA,5,61820
1290,0,HDUIvkXHAWZB8e221wiJlQ,QOg8cBYeaublNpmPWV-k_w,1,61820
1291,4,wCtf5_zG8EpWiBp_Oi7P0g,jKxES7iLV63H_PfyGVGIDw,3,61820
1292,12,q6UCOzZHK3L4gpxgwM2V_w,GSe0S6LTB01O5z-6V6T87g,5,61801
1293,7,Jfuf1cBAgtG4VyfcxsW-ng,SvxSoyZn0WW0c7bFLIYfMA,5,61820
1294,5,C10QM9a5Ykhbw3JV1PnVyA,aaJ-RaUdHyB4R3U4qNbRBA,5,61820
1295,3,VVimjPD7f8O5D1fhy5vSpw,iLxG2Oo8HNSZFvJvba4W6g,3,61820
1296,3,bBxWgpc4Eb-8vLr6Chjpig,miMx3VNOW8qPJC5wEGaIOw,4,61802
1297,0,yrrK5TM5c7XjTPe78DYmcw,uGxZdLLgMQDvFSqiXyCg_w,2,61820
1298,4,0r_fOzv3aFFGPYz7ZFjEVQ,CSn2-XpArLLYeZ_k2BKzrg,5,61820
1299,17,GxkY7BqazkQu6I9HBDpbqQ,-5dd-RjojGVK9hjAMCXVZw,5,61802
1300,4,5ArIRNsTXiHtR5yI8THjrA,9o8Zie2MHPwJFOkOsXbqPw,4,61820
1301,1,4NF3FO_9nJ5SNMyvNdkM2A,-Jhlh8Scjy669NdtCfKSSg,3,61820
1302,0,l6bKs3zYKtyH_-Im-FViVg,rXIDrS8Rz8r09vH4gjHfGQ,2,61801
1303,7,Wvqgyucbg8_NxBa5Fl_KXQ,0FrYsoVHheQGoXEQsH2d2Q,5,61820
1304,1,gd1qw2CPV6RgJx5L17jVHQ,PGUuVJEzM0H-ZMB6m1D6Ig,5,61820
