user_id,business_id,stars
EyPHVoXyzMIi4jbaDhNidQ,d9_VFWoells38JCx1QMGlw,5
xN-xoLhTHUFfTS_BMGG0xg,epvLkQNL6MOvk3s6JlTntA,4
fxAo15jJGkWILuwHXbuIEA,u8C8pRvaHXg3PgDrsUHJHQ,5
dSfPrJDPEdNi42L9B_8NVw,EDxTsYajwYI2gsL_lT6-6A,5
Jiw1kr7W1IbbqL1p_V7d1A,yiFcujhdkeDhmXRufMG-lw,4
cMABsn7REmisLoehqGZHCg,-fiUXzkxRfbHY9TKWwuptw,5
N6raEHEx30wgZw1-9UxOmw,SCxtzXcvyk1hygdmOZqd1A,2
MFFYhOaTH2KMB8TNDvkHew,tjflM9icU-y6xqNntOXtOQ,5
7of5R3aLB3OUyUPQFyHm5A,IJ_1Hcuh89ETzDFK6pXOpg,2
DlBXc8pkdjhB0wqF3o3suQ,dIZcPB3CtNjMn4O_p8QFxw,5
7eG5YVTdNbMf6W34K7Zb4g,m6nLTIrEJHtHSYJjVavnzw,5
FTIQv7lQ2XuUCu-yzIfqHg,BRcuGsWmju1KAC9zz7nicA,1
mlLP01xi8sRGlA1uPpDlkA,E6QAh8UPRo6Tlg6hkcWCHw,3
M-mbXeHjJrx8RpxZ19UH5g,40Uv2fqNecbqk0ruo7DIDA,5
MvgEGMQ3kSI_LjmhqYYAFg,VIJ2KiDKhUVhhpNylEIfog,4
AjUmoReYlpQmtm3eYTmzJA,t_yiQnxUDdPPCN2z4QyezA,4
mlLP01xi8sRGlA1uPpDlkA,vAUDxhbsWZKI8NJlsYwCMA,3
lwKFXEE-nhfvD-bbEWIn3w,Ez1U0wMD7Wws2BPAYfW3yQ,4
XjZorZHrIj8C_IyqhPSNJg,VHsNB3pdGVcRgs6C3jt6Zg,1
RmVeNKqaC2Db3a36lK1FTg,6o6XxnI8RWhnAVSdxqCJWQ,5
ibIIP8SYz99QvMnADerdHA,GSe0S6LTB01O5z-6V6T87g,5
C_ZQrG6VyPTtCwUHSDJu7w,gGpKlBPKBdOyAlx6P_M7qA,3
zgP2nysdPiK7JrZM-svmZw,y2V42mxWvVoH4NvUT_n8eg,2
jOysrKVZvJDSZgYU-D72ww,JENZ-Yjl6D5ZPqV5fPSO3g,5
9k2vqUZ3KeErvUIHVQ0RPA,CJ0sbMmixbh21d9fUoBEMg,3
1EkAjSiLp5Lz7yrtWRAwRQ,9blzfKUQ7nsWvNM5L4OhCg,5
nDCHuruRx__sbw6-sEn_TQ,tQaIWc9qeiB1IU163LKlAw,4
Uc6UNZ72AA0oJOKZi8UOXQ,XPgBHiOKETheAfWSrgCudw,5
e_364qGEC7075yFu_lmOMA,KKOuKBbU5ksSuyCT6EUD5A,5
jKhu30Kk1E05DfBiiI1McQ,zswdqM8Av3KxVv9o7_6ORA,3
Z8oTsu4l4kYELXeSQq0zog,rMudAMuRcmg3ZO1QeNoNCA,5
viVkUtDKJ8vonVHqtyuMsQ,SoEim3PnWJ-M6eK60Ul5tQ,2
mZujTrZN57WyW9oEmqI1TA,PGUuVJEzM0H-ZMB6m1D6Ig,4
VVimjPD7f8O5D1fhy5vSpw,iZleRh4SOtf4GquA5L8WXw,4
tMqxceO84JQDMp7zYOl2LQ,0a9RDYet9uHLzban79z-Vw,4
gxRw9c2lvijXBNhKU5i7_g,jK8PNNtv4RI6m-xd-tGjPQ,3
jyD0PR9TueJMca0xCgwFfQ,S_9OaE_RBWBIXnUKvxJKsQ,2
fbJWh9uEMycFURr6XpJciw,lWmDrnqgU6w3gFaJyn_1Uw,5
23aKCnU47fcC9LPRRkbkVw,LW21U6m6axC2lCLYc0fFSA,2
s6ZrIDDNPTQYLx3WNS3j8A,4hWDMVtfnpyY72_5QMbthA,5
XNM1fTBAR3H-0Y9empMyhw,ffacanjbTeV8qP0puOW4xQ,1
T_rcODHUwdCPiRpQNokY6Q,d_Wm9CpzIo_0T-XLfq1UcA,1
CwksQRa0dL7EA_vjnIdIvQ,SPlSJX-dGs2srKNriu1mEg,5
UsMp8Ddff4PMBnAvTicrRA,9MnbQg7kfb_WgxoV0hXKSQ,4
-TnsEADEyJUxteYGjVTPGg,-V5TWGIPD8KYBr9fhq0h8Q,5
dTCEopG6rrF9n3kieG_L2A,0FrYsoVHheQGoXEQsH2d2Q,4
egXy6Jjpk2U6zogMN8deSA,RYClIlSwSPpaptR8tOF0AQ,2
CdJ1M_EJhcdG4Cul6Tc62w,BKLWat64KRYzsT2DgY6Xxg,5
xq8MehjzMhUEl33Eun4OCw,-fiUXzkxRfbHY9TKWwuptw,4
yPz7vuzH_d4j6HrmxmB10Q,Igr5Id1TWyM3JLsY_td9_w,3
-C1axHDk0GJCiaKvsNR3eA,rXIDrS8Rz8r09vH4gjHfGQ,3
7bQZ5nckqBjMOzjCpwx73A,gnqHyA6gY2-m9S-FKt6Xqw,5
Sochb8HcerNExTY32c2Ztg,-zEpEmDfFQL-ph0N3BDlXA,4
nvi3J1p9zi_drg6jhEFoYQ,CpNMXASiwtJv5eCDf0n63g,5
A5axtJTQ2DBdryUOe9K9Yw,Ah4i15g8Ow_zphzcpulTxQ,3
J8GIHi7WfEvRELG3RAZ5UQ,u8C8pRvaHXg3PgDrsUHJHQ,1
VQKHUfAhPJ5wmNthq62mfQ,o13eH93qmWVNFZogkjhd9w,2
Qnh7hgDpfMAD96wGUVmAWw,2KyPvxkqIdJsLUjAsZBBhw,5
q6UCOzZHK3L4gpxgwM2V_w,o80p16nM5CWbl22JP1nB-w,5
Kczd5EguHVaiXnOUqZthqA,yAHU4LB7UkwaQlxLgbH61g,1
kBdIwy06Y5ySC87g29Yyew,lWmDrnqgU6w3gFaJyn_1Uw,2
M-mbXeHjJrx8RpxZ19UH5g,BU44MZzM82yPiBhMyj9r7w,1
gBap7tZqXCq1sUO7cm7IVQ,gaR5jDvZsOC0RQeY-W1eqQ,5
XjULTkXZRnsWL3YwOmcsFA,C31ExBTn_6UxbTVkWPtNkg,1
nxGbzuclK1zQK-lBomt2IA,dNch89PUCbxvhieKmWi8LQ,5
utxFQ-yv3CXxc6KN1SvGJQ,VIJ2KiDKhUVhhpNylEIfog,1
98mJ2gFCerjy6Iu26aArmQ,XODz0rilGYo6_xd5e7isOw,4
l_uh-MwztthPaGCHY-eQBg,c9PkUjunOI49r9oO4ZJcmQ,1
3l_Wj-tJzjB1rX-MdJHYiA,RnGG5bAz4nTPo_Ui99Kzbg,3
_Bvdywew0XeAYsYO3AWm3w,GWS5s8HSm1zjqMLJD7wQLg,2
9qAt7wTgl6mYtxPGZGwyWw,O1Sp0pDa8wmMfOC-FUGZFQ,1
sNpUeQG_65Ph6UWrzM5g9g,z2s_fuJZzaSNgL3XW8fclQ,3
YQUbI0uQYuIa42wfofR-gA,vqEtZ7CtNB9G8WMzjwJA2g,4
opaJBhCHEkRS7pGNWvCcaw,-fiUXzkxRfbHY9TKWwuptw,2
-C1axHDk0GJCiaKvsNR3eA,iLxG2Oo8HNSZFvJvba4W6g,3
GiWKO5yXO_yeaFxE1lsn_g,PBmfdx-tC2D54FI3HtcKww,1
eeLc5RLJtCnegChbdl5iOA,J6TGHzwKKq5bqBR4_WsnUA,1
iD9C0On4BvoIQPzCGYLBwQ,d_Wm9CpzIo_0T-XLfq1UcA,4
I2-u0_xwJy52mXENh_zCQA,dIZcPB3CtNjMn4O_p8QFxw,3
IQxxRjR4_htXLVMccyz5_Q,SgG5E7PUrCIsEMP0BVSlTg,4
6ogYJ0jztqMrxAhhslQnzg,RhktUZzsRLDdf17gY9W1Cg,5
CvHS9Q93eD8HKcbj9FIvQg,_a6jhRFIgOe74U73T5B-Ww,5
4xY8uDQcjQ00R1ie7qjgfA,lWmDrnqgU6w3gFaJyn_1Uw,2
zR6V1uMNdrdqFwpVgJymrA,lWmDrnqgU6w3gFaJyn_1Uw,4
J5NkAKnJlNgrf1642fGVKw,CSn2-XpArLLYeZ_k2BKzrg,4
185MOzF0cE917BL72LxuVw,Kws-gPJjF4RxLxJE_2BjKQ,4
SXPFEuvsXpQGHvhuHuDmuw,ZGIkQIh3KTLM1yOCNpvU5Q,1
pKPtqXRUP62W8z6bWtvxsw,qaS11gk1kIlrzCX1LYiZsw,1
Z5R5UP2MkcJbCcphQW8gng,sjpsGKPABZDnABCv3wYtUQ,5
oTx1cAIxFlFFAAj8BIeG9g,EoPd4SI9-mnkyb2CJcgkLA,4
mpHBEhkoTdfX1G96Wfhmtg,xJ8UiVH7yDXpCkxNyVw7EA,4
bWoYbunp1pr-3xPI-DHwBw,9blzfKUQ7nsWvNM5L4OhCg,5
AMtcEOTufBpL8fPWBhRoZw,o5Mofj5KJkYAMs_fhxftpg,4
iAC9rRbzQNN2_NAJltTT9w,-zEpEmDfFQL-ph0N3BDlXA,5
ATNUGl4oM2usCKt0eSB79w,HmF0AvgKSELlDpyLR-gJNQ,5
dOVG-e3EY5AuwY3bq5rBpA,t_yiQnxUDdPPCN2z4QyezA,5
Rdtp3Yam3moqnGIG3td3wA,F1qPjasn0R6-j8sa6iYNmA,3
oWjsGEPgt5qMymvmYoD0VQ,iZleRh4SOtf4GquA5L8WXw,4
EyijGEmk9MP-ufMOG-mlmw,54fRA8HnuCLlXfTcl2x_RQ,4
fhv9z-SmRrdoviu_yBCjRg,-865Ps6xb3h1LP67JcQ3mA,4
lnyI-OdG3WNTHwlZ5IVLRA,u02xse4VO7lkyF4r7ARNdw,1
WJdXYIM5cphh_28C5Bhnfw,u8C8pRvaHXg3PgDrsUHJHQ,5
9IePmKMvNIZ0yO4sTmCFzA,D6SCh4BwNb52wZIqXdS4JQ,5
rdqlHuYrO1REQON26uc5OQ,iZleRh4SOtf4GquA5L8WXw,2
xqzXRrSqBOum-v1ygMC0dQ,VHsNB3pdGVcRgs6C3jt6Zg,1
j9cuXVkcbtUT5srZnn0ywQ,VIJ2KiDKhUVhhpNylEIfog,2
l8hjAK51iqbZG4b9X2jJCg,l4x5FFzfiCFrGN0S-uZbBQ,5
lYndM5dSI_SQ6Clx2tIuQQ,76r8VHva6jgDIAn6rRMuMw,2
z7U9zYu_gu45nQRKJbdrlA,BQbDU21SuXERM_gK9AA9AQ,2
J3ClfgO44eAJo_WBlYHdVg,t_yiQnxUDdPPCN2z4QyezA,4
lcnye7yVWMLNVQXctVj22Q,SCxtzXcvyk1hygdmOZqd1A,5
VxdBd4XPX8Y45PM9IlqIrg,VIJ2KiDKhUVhhpNylEIfog,5
uGLnUry4EiWxnWxmPnOTXA,m3qsb7Xf9Pivg9GAvx-gog,5
RXFt1O-njtZrl8A7Wz7uJg,nG59soBP2SaQ25rf2n-0bA,3
1LtoooZKb3e7FPqM5W2gMA,miMx3VNOW8qPJC5wEGaIOw,3
fiHIW2tQNkjMedgz7tC_sA,pAR9IJFWTxKES1j-jPmghQ,5
WwPTyW4jJSwwE7v2F8mdIA,wsuzuLD3KV7L8oMinLCI0A,2
Q-6mPCILi_RB3XKL7Im3fQ,o13eH93qmWVNFZogkjhd9w,5
4FAJfW5SXumUyCqTDmoGVw,Qm-aVVqYbI44KYCTcw5Lew,1
WtTSLj-FrHKVbeOqBbjd7g,KKOuKBbU5ksSuyCT6EUD5A,5
eCbuGU0MT_JRRpC8szs_Hg,BRcuGsWmju1KAC9zz7nicA,1
t2vE26kGvb7H13UhPWbLlw,s1Xweo1ouikP7EkuEv8sOw,5
vUKKN_TIokuXkd2wltJWXg,1aAcAVEYFJZO5cr2PbDB9w,5
Iod94WkpgsR69yX0FlRmbQ,gnqHyA6gY2-m9S-FKt6Xqw,5
7ejP3IeDV6MrPyAg-XRsvQ,9MnbQg7kfb_WgxoV0hXKSQ,5
fSZ4BP9Csqo-obGgYg01oQ,Pi-FF-QhIAceHEiipb2PcQ,1
Daos_HZ9LXfVVeeVSz700w,4cPM1Hcj3UiN3fxyOsiR9w,5
4eTes8ujHRoBoAFtFtYWmw,kNtToQSP_Y5U8tznLXuCaw,4
r_YZfGYzsldQZv_lnqObMQ,C31ExBTn_6UxbTVkWPtNkg,1
7NrJ7as2Su-QPx1S48pYrg,u8C8pRvaHXg3PgDrsUHJHQ,5
D7ypVwmT8535TsPslvVUQw,PGUuVJEzM0H-ZMB6m1D6Ig,3
fgXPwIJ2vcMx_mU26PrqAw,E6QAh8UPRo6Tlg6hkcWCHw,4
r_Ul1yNmzcyvzG-7ph81ww,th4pZ5LkoIIkb1Vmu_m2DA,2
tcqpdcHxh0hZcTItIBnkvQ,tTyFInKm8AY0cY5ujtXZHA,5
OrecZAo5K2qBM6Yvg8-bpA,zswdqM8Av3KxVv9o7_6ORA,2
gEaJCMFI1CgfYgvAxr-kbA,-zEpEmDfFQL-ph0N3BDlXA,5
gyiiredQwQ9njTCcikN1Cg,dKeGw0LMgaSFIPZBV-yDOQ,5
kqzJjM3tF5XsJGnmlnOhxQ,ECKXHrl2GqNKRMG9jp4trg,1
svx9uFMFOEI8N9Is6chbXQ,DarFGECwWTwQoProBTUuxw,5
isQxsxlCjj6P8GQ_uuFwew,CcDdWX48wSLD5L9hGi7A8g,5
yqcWOC-5Jl-BJ8kSkKQB2A,D6SCh4BwNb52wZIqXdS4JQ,4
HcM1eJ9s8khmlr6Df-KepA,X57f6FWZiwI1wOidPPhOrQ,3
_6h0rhsZ4bBKzj7alevg0w,wSov0LEvpLIzVqBQR8BInw,5
PvSi8qkUrl3aoSLkuwpr9w,7siEeRGqAJ730IkwAtcWAQ,5
VzngkE3jfmaIsCc4ov20cQ,miMx3VNOW8qPJC5wEGaIOw,4
K210CiwpJAJH3XCSfl-Brw,X57f6FWZiwI1wOidPPhOrQ,2
oMKVhspOr1iRUkBsR97Ncg,th4pZ5LkoIIkb1Vmu_m2DA,4
NIlHf7AysTuXhJkr5kvRaQ,o13eH93qmWVNFZogkjhd9w,4
QvI71x6u7rhVyQPbFtg1WA,Frbldz6phswVyMNvwherhA,5
BToNcq-uW6huY9j_87OcBA,tsXCDIijxbgsh980VgRc9g,1
tIjyMvP5dBnsK9JWpq89WA,DrTZoBYke80zH1herrG0_g,5
AWgNezxpjh6GTi0s40NNfw,Epr8Ft7LwYAzotFwxQX6uw,5
D39OpP0E1Dui41oJog_JuA,sjVVGhnLJrcEq0ErUL168w,4
4qHD_-TowC8HzZIl--dxUQ,8vic1pbUTvBMG_fYlvC_SQ,5
yPGbnpjevDL4VzeMoPo9iw,-zEpEmDfFQL-ph0N3BDlXA,4
G5NUzM77h5gQJ_K9JfM53A,2pD9wZWXDNsZf_MXd8rQtg,1
ribj_RkwbZaGQLoNBRiGIQ,Gvox18F9QxsSS9qG2O8E-A,2
nbK6efEJjU2c7jD7zL2FnQ,ZQH1s3nTDyclGrQ160NrEQ,1
HujsXo4W3OPnCNEO8ZtN3A,L2c-qKZWumCmOCR-dqBLrg,2
p-sVXVADr2uBZmdme2EDzw,Epr8Ft7LwYAzotFwxQX6uw,5
hfh_aKvpmd9qLctq8eOCvw,tZT_0yAeFxuihVnGXoCbWQ,5
1bOukK82vonyOmnY0Wp3iw,pR2rOXAExYQ5P-EQq2akug,5
zA99y0Hu86iSLCscqsz_yQ,C_Zj7H7bUJ5kGCwFmEwW6w,2
pojxzvlX3nGuer4Z7Bx2SQ,WTu8B3igPYJlkJ2gHzrBYw,2
q9NslYJgXqmSHV26OoW5gA,BKLWat64KRYzsT2DgY6Xxg,4
7ks1xim2bO1_Q4VuakvLwg,lWmDrnqgU6w3gFaJyn_1Uw,4
wB0Z3NG0dIBunItADxa85A,44pzzXXYBtbC0QxHFosagw,5
7D9aQmzZ3VQqd0gyvogCGw,zswdqM8Av3KxVv9o7_6ORA,4
yZac3rePuoWGVTk0wZA5ww,n-7XCcAAXQkSZnq-ch0Hlg,1
CWk7pfnUyI07ow-GtBlt6A,PmVxbit6HDDsEUS-j9aDfg,3
LBX8NlkuvahBFAFCpp14pQ,LW21U6m6axC2lCLYc0fFSA,1
W3wAS1nXHT6OPDahADkeuA,Y-rCSbMqXWk54bKRAIoyUQ,1
cWe4LG52f747D2K2Atxu3Q,lWmDrnqgU6w3gFaJyn_1Uw,5
C56TKFIQkb-HPAht_OAKDw,wsuzuLD3KV7L8oMinLCI0A,1
2ar-p9tznvhnCjoz8eL1_g,PgMt7JtwUB-QUoRZAbwUng,4
TzcLIHRa_ybMLPwHl-JI8A,L2c-qKZWumCmOCR-dqBLrg,5
NRE3T9Floim2P6q0ymfUWw,9MnbQg7kfb_WgxoV0hXKSQ,1
A5axtJTQ2DBdryUOe9K9Yw,LW21U6m6axC2lCLYc0fFSA,1
qUKTWgD2uldDepClTlUMjg,YERn2kltXVj9936i6T4Q8w,5
wUtgoHzUJqAKeu8LXxTgsw,2r2-SUffzmo22lvKSiIKvg,5
eXiUirmijimSXic_qZn8RQ,BKLWat64KRYzsT2DgY6Xxg,4
OlaVy-e9I67KDzz3-r4xqQ,MAKV_ZbhTcVA-IcdjKYhRQ,4
eo6FLN633CsptPVBlJPpZw,SUktrYdNQD8k2vvkM4OpfA,1
Myy-tV1aKksxkQ2R7QUkAQ,ZMcbVIEXsLO7j1Q1GXKPSw,2
01wsBmFLD_BLELpEdGCiwg,BFj_meEOFAtJ2w0ksJO8SQ,5
n_OATGhC_zTxo-qtCXfgZg,fNnuBr1pHui1C92eVTzN2A,1
B_z__6OMwVcZ8B3fB4_p9Q,SUktrYdNQD8k2vvkM4OpfA,5
SRtAAM81V00MfFrqJ_q7ww,rwuMWGqt7L5l5lDsOYv1dw,4
v1s9uzRwYBuqJJuJNuoQZw,gaR5jDvZsOC0RQeY-W1eqQ,4
N8Iriob3n95cfybxXF19DA,SuQpsHxcxCAB8kxPEIXiBg,4
mVlYXiz9hyVhymH21MtQAA,SgG5E7PUrCIsEMP0BVSlTg,4
rJJJVMWi4HgPt2BHRGMMzg,iLxG2Oo8HNSZFvJvba4W6g,4
JylGk1vWq-qOvvdFkW8CMA,pMiz7SP82Tknv1NbVqoSfg,5
UsMp8Ddff4PMBnAvTicrRA,mZJdFjxvVddqPN5RZdKSHg,4
guPaExaSjcXIVVBrDFK3pg,t_yiQnxUDdPPCN2z4QyezA,4
22m6_K4ZB2SJYVOmxZ14xQ,u8C8pRvaHXg3PgDrsUHJHQ,5
O0BOnYXyP0zGzVqDqIk5TA,b2mVDUqALgBWgL3k7drlNg,5
XoJTJ__-uTZfGdEcCESW6g,HpYmkJUqmW2Hm16Xx12Y0w,1
qzZ27JSm86chVOLAxS9BZQ,E6QAh8UPRo6Tlg6hkcWCHw,1
d8e1WUAaNPO9wetjKMBaHA,ARj6DzbLlRkHt3kQeTuuVA,4
Llk7T8KMdUH9c6JdYnKEFA,1EoXJGJhJsByeBjjj817Sg,2
u72PR016tpuzo3AgKQyf5g,rfoAlKhD8GW36mhuE5-68w,5
L4nep6hU5z4b0ORHQFgpkg,hDhC_DgEIKK5D961doKOXQ,1
B_z__6OMwVcZ8B3fB4_p9Q,dn9lwYUxmhs_mLKPu7L25Q,5
gA7kbmCtGq0Mb5GX0viZ-Q,E6QAh8UPRo6Tlg6hkcWCHw,3
qEK_1yK05r5YB0EXvWET5w,GWS5s8HSm1zjqMLJD7wQLg,5
mpHBEhkoTdfX1G96Wfhmtg,4SGa5HFu7Q4rrsAAWJa-ew,3
qJfW5-Z890LfBV62xDqzUQ,1S6eB9Ag2VMx3Ab7LHORJw,3
4_sCBkSvKtx06IM68aawHQ,Zjv2tMXDaIGd-13tgOoKAA,4
H16iiUtnX07Mrf47M6R-OQ,_TWp4gqGF7tQUGloTClcNg,2
Q0zImr5xJDLtP_7t153fZQ,VVkO08qlcTCkCq6t5gLcpw,1
KIq2JTWwD_ol7DwusTCH_g,iO86eCaZJBHqi1sZ1ELk6A,4
sDjGeHKo31CyYm5L-X-YUg,oYMsq2Xvzw6UbrIlMWjb-A,1
mk92jYRijAT-IKDY2-TS2w,Ez1U0wMD7Wws2BPAYfW3yQ,2
kooKbtwun02Ayl3DY4NK0w,VIJ2KiDKhUVhhpNylEIfog,2
4ZXRO84DhZUGaVugfI6CMQ,SvxSoyZn0WW0c7bFLIYfMA,5
LxtZ19T4AH_5vXAXdkvBXg,t_yiQnxUDdPPCN2z4QyezA,4
1GZYyzBXSVV1URGF6wo8lA,-zEpEmDfFQL-ph0N3BDlXA,4
NLq_bsrkQ82QJkF75l0HZA,Kws-gPJjF4RxLxJE_2BjKQ,4
K7r4c3KVfwTtjKWidjxkWQ,gOMc2QcDaMIOkIVTShqoYA,5
i8fVibL4I-QIidwUr-1GXA,5_cn7M-9swHrFbnqZtYGBQ,4
rzqMapj8GM_n-HhtoO6waA,NEVA0IYbawceL6kz5v5DAw,5
OsIqm1J8OxqUwpQnOlsRlw,S_9OaE_RBWBIXnUKvxJKsQ,5
msYAWHZHH363bKXoD6EdeQ,dNch89PUCbxvhieKmWi8LQ,2
56gp5RUwFLckqvph8E5R3A,C4C2fSGz06_5rLvvM4KweQ,4
Wkk-sA9JljEUuhD9LPLw-g,GWS5s8HSm1zjqMLJD7wQLg,1
qntQp9UoeP6ju8D_W0Y0cw,R32Yh0XxxanldkIp11fuRg,2
8c53BdBWPcbioN3WZJWdCA,njngMI0mhAGJ-kH0oo68Ow,3
tPufvUuxXLJOMYQ7gzsMVA,YXwYUDFAQD1sNm2c_5rT7g,3
l-TCviQJvbbwt9wL5NQUjw,leoEzfEj27czYZEgBJdK5w,5
96scED0ma-hIAejp20kF5Q,JCnFvoh7lU8PF_Yhh8bgOw,1
vg84i-cc3ZJwSCRC4bx47A,ePPpo0BL1J_59RQHI3HRVw,3
Tw1Gelwm3B1WK3s4WZQuSw,EYmj4QlhqgrsMXnLeGLu3Q,5
PbLWZK7ZFQVrDtwz5NUcAA,bLSa5YFX6kKci_-nLz_0qQ,5
Ya1mwdVZJnIXSzWdulgQZg,BKLWat64KRYzsT2DgY6Xxg,5
FdhLKzubmPw2SaFqTLanMw,QdganL5AW9E_fNoRVroLig,2
8QlsLiBpJW4afuM5CH8vYg,6d82R41sVNDVS0I-c1Ghkg,1
GtA-Vxrs61kpUrXOvf0kOg,kNtToQSP_Y5U8tznLXuCaw,4
u0bGA7086JciHh3i_rtJhA,yUB8CDsYMES3cN-xcHXCkQ,2
P0JE4PXFcaupznt-heyASQ,UmZdQID7QJoyg2R92mK3HA,4
Uc6UNZ72AA0oJOKZi8UOXQ,tTyFInKm8AY0cY5ujtXZHA,5
U1Q5J5i0fgWz3xr_ia43Kw,9MnbQg7kfb_WgxoV0hXKSQ,5
I5an19AFIRx-pbKUCEgVQw,_TWp4gqGF7tQUGloTClcNg,4
7ks1xim2bO1_Q4VuakvLwg,BvARTl3t-aztQ9HPKc9xGQ,1
iYqIPe_qshJPGOjQfw6Z5g,t952QLgrh-5l1woJ4IFgUA,4
i7zkkUrYX87rKaiciTsMOg,zQNJwaWR1M1zDjLNVJiNEw,4
wm4h-0shh9AFimyfCUnRHw,PgMt7JtwUB-QUoRZAbwUng,3
tuO0-JdYtNitmESEqWnMrg,xX2uM2EIeR03KrGBCrOrcA,5
YOP4usWe73UX5RZdHmG1Dg,rOPj68rUjK9tv84ShWaetg,3
IiVxS7IZQY7g8y-lTY-lCQ,qeJnMI5RmyJ2TZvkqvjn6Q,4
jJQ7nzYEBLOORLZNzs9_Tw,Y2ySw4qMHgjd1T_2Zt9Eeg,5
jaFBjxZXehInnYv5VgwGJw,u8C8pRvaHXg3PgDrsUHJHQ,4
w3apdSgLazcvnPc-GwTdqg,VIJ2KiDKhUVhhpNylEIfog,5
SbhrRIHiYelJYkvUU4LHrw,2e5Q-0Pr23NFEhgpYG8cFw,2
Y6ekfyVNQDcF3HcOEifBBQ,kKCwp86xU9XKRnAALQDhrw,5
4bsc9m93QmN6bMocwaMS5w,tsXCDIijxbgsh980VgRc9g,5
UfeJ4PnJMGzldTFpRK_ujw,m6nLTIrEJHtHSYJjVavnzw,2
SR86Nqwp77IuW7hzoCetjA,wlZ3ybXuoe3io2yuOE00rA,1
pKPtqXRUP62W8z6bWtvxsw,VHsNB3pdGVcRgs6C3jt6Zg,1
dO8ECbhPqhOj4Yat5yhKzw,ZYjxr9aBdbUuZ0xjpMmUpQ,1
dJH4KZ7HqnUMd6ls3gccgA,5dCJy5oH6ZHqB_7cx76DhA,1
gGB7eEd3BPxS0T0qDUHqhw,iKYLzV3gncPbAul4DV-UBQ,1
bXDevfvrY8rvCnJhFuL4LA,kNtToQSP_Y5U8tznLXuCaw,4
VVimjPD7f8O5D1fhy5vSpw,SgG5E7PUrCIsEMP0BVSlTg,5
4Ve89OpaGjyos27hfFhWqA,jUddhNjGAE6W7MQKaUEZ4Q,2
dbjE2GM2UzCiNFRj28TcTw,SCxtzXcvyk1hygdmOZqd1A,3
WJxxjmU7nSeCcqZdvEU5sg,gy6vd5hHpDVHrR76mIDiWw,1
WJdXYIM5cphh_28C5Bhnfw,nsSfCKW9KDB4COj9bzXApw,1
NpoGo7sRnmL8rJi0LJBysg,IGb6MjNdPRsNVNEplGG3RA,5
RYKz_3NJwycY-VjaU10Drw,0ShwfHpDi1c6qAZc7P2lzg,5
UgolKvzsn6I6SXhSiqm8dA,ZxQlHVm0pj0ERqpwhEHc6w,2
7_VkfHgv51QyAswSbfs3tQ,pR2rOXAExYQ5P-EQq2akug,1
ZN2KsKkkW5Hbx91fQVBsVw,ladygnq1uvjC60Wuw3ocWQ,1
NbN5ZMYXhpgCxtZpO8e-BA,UF4ArQrlcpV-y0519g6UNA,1
dco1ZehNwXR6GFLRRaJ5cA,g_oOjzFgqmSEAD4crxBirA,1
g2FVdkfv_uG6UelUXAFWmA,th4pZ5LkoIIkb1Vmu_m2DA,4
XBa0L-RUYt0aqyFZypLphw,EybiuKEnH-AHYG34qG8gFw,5
wUtgoHzUJqAKeu8LXxTgsw,bQ8ndy52Rcdv3uYvoJWQ_w,2
3PLBcbyp8zQarwcI1SB7hA,CpNMXASiwtJv5eCDf0n63g,3
_fGZT8LSzjDglc-u3FL3Cw,8mKV3KThn3wXGL3OVxrCNg,5
A1SAdm_--XRRhcBlDPOMYA,VIJ2KiDKhUVhhpNylEIfog,3
gr7EI1CsYvJsg7c_Vj4cwQ,HpYmkJUqmW2Hm16Xx12Y0w,5
lnzFsa8GCZkEl_lOe1XOiw,68HNLNwMfXu1NuL_2E4N7A,5
ZT70ZzpVrWl013A-sId3Kw,HAgPykErkXpPJlwOHbY01Q,4
B8WruADju0mx5FlkLfYYfw,N0sCW5e2VB-HLPkSMGYVfA,1
-nSq0LzvWU86yKMkZnXBpA,eJtmOfqwGj5sYKQrB01oWQ,4
wYpALjHve9dCgIBDyQZfDQ,miMx3VNOW8qPJC5wEGaIOw,3
tk47e3weem-fA6K9J-iH9Q,pMiz7SP82Tknv1NbVqoSfg,5
hFEw9AMLE8y6oyYJEupZIw,pMiz7SP82Tknv1NbVqoSfg,5
ETYqQCCB1TkiWP_jsRUSrg,SgG5E7PUrCIsEMP0BVSlTg,4
fiHIW2tQNkjMedgz7tC_sA,dIZcPB3CtNjMn4O_p8QFxw,5
Y8XYuHWs8RYv7J3uoALVFQ,nsSfCKW9KDB4COj9bzXApw,5
fnNSkK1yp5_Th48_gDkj_g,lWmDrnqgU6w3gFaJyn_1Uw,2
QZ_Arlwoj0ghfBvg69rjOw,ly0oNXKOoSZyr0mzOsVJhg,3
SRtAAM81V00MfFrqJ_q7ww,L2c-qKZWumCmOCR-dqBLrg,3
hYfEanfS64ME9mXVED6qDg,boIILzBqhjWhq4G0BsB5_A,5
l_uh-MwztthPaGCHY-eQBg,V-_Kh0RtKcKdQ0ON4eVQ-Q,2
jsgxgoa_3sllS2pK2wf8oQ,tjM2CZqRJ17oFapBTmGovw,1
mpHBEhkoTdfX1G96Wfhmtg,9MnbQg7kfb_WgxoV0hXKSQ,5
