user_id,business_id,stars
JCyFu9PSz5H1BedJ2V3F6g,fffEiPIzk0YIqElkYo5S2g,4
9BO8iuvPvLkFsXJjyoJbug,36hpvKWCT8_1kM8GrHIzMQ,5
PaqGXMcT8PFsSR5jburKxA,VVkO08qlcTCkCq6t5gLcpw,3
c4qtcaG9HrR0qKr9eLVSdw,Q7-hLbFxUNVrCZx07py2ig,5
iLJbk0VJ2gdF4NfHPNWNHQ,CpNMXASiwtJv5eCDf0n63g,2
45yWUptEy7zaTw8mOQqidw,KuJEyXesWoyOm3GQm0rqcg,5
n4Fgq3ST7kgnxWCflkyqJg,MPAPVFk66pplvv7rkcVfiQ,1
LK1qpfJlphNUe2sgj8GTrQ,3frikpuC7Cw_C60TMtvVVg,4
6BYtKFIHz1tMxS94QmJTwA,8n1Bf-bpu6NYyUcGLMLZow,1
Nx7D86ZgN_P2_OD4DJrbvg,cn999G2xZNMj8ZYDot0C8w,5
pFRE2mNCQvx9DUU542c6Dw,KWZqC7vfWpqlxnf0nD7QHQ,5
3MfMPSnxe4LehAstoSm9qA,wgBO_XpaLJ_MapolWUH9hQ,5
KuZVzx1K9In8QW6HFLONbw,hP2DOm7E2H4P7MOS7XN_SQ,1
zzBuXG7J0QMrIZeHq-JfSg,OayEFsHTrtc_px-W9n3rWg,5
QZ_Arlwoj0ghfBvg69rjOw,hvPPw19VdGRsOEkxgyD7tg,5
xx-dZ-gt0uimUbyz_FcFkw,L2c-qKZWumCmOCR-dqBLrg,5
vBnwfMQRMSc53lidLtYpew,SgG5E7PUrCIsEMP0BVSlTg,5
NBu5ILj9blNfQYxZyJpO4g,FOSsY1OO0hTxro91Z0GOHQ,5
1vg3cGXTDFH-xVJQhuTshw,dIZcPB3CtNjMn4O_p8QFxw,4
BJz2fV3HS3xsHF7rwPhnRg,3C_S1j70o3nYJUTvnVo7dQ,3
isQxsxlCjj6P8GQ_uuFwew,NEVA0IYbawceL6kz5v5DAw,5
hB2_KBjDN-kV19bPHK0gwQ,Bfh_ON-LQUcJerjcDF5KNA,5
zVJXAZKsVq2ZoOMDIIaLNw,tZT_0yAeFxuihVnGXoCbWQ,5
Jkw5j0VcylCMhZxwtngA7w,5jak2hYO5ikUzjm-Ytao5A,1
MkU7kU01Qb25ElevwXWfmA,VIJ2KiDKhUVhhpNylEIfog,5
tDYHa4eQhMmBjL9Pslq7yA,UmZdQID7QJoyg2R92mK3HA,5
074qkeTyMaVAH9LRiyY3uA,BcrFZDyviqw_wF9oQQ5qVA,3
7of5R3aLB3OUyUPQFyHm5A,gGpKlBPKBdOyAlx6P_M7qA,3
QZ_Arlwoj0ghfBvg69rjOw,o-xFcSeSycAfqplklC222Q,3
YfkRbqVYOMRW9O7hsv3Izg,e9shtyZ7-9GYcbPIVV--XQ,4
VKfGi3QxSv6JpmEhULqEKg,Y95S0zb-n9_bl7EoyglT7A,2
Z8dqmLifEENh6GgIQbYJuw,R32Yh0XxxanldkIp11fuRg,3
UsMp8Ddff4PMBnAvTicrRA,SCxtzXcvyk1hygdmOZqd1A,4
e4s5Zg0mBDDEDSPvLph8zg,RWd83o4drIOE60W1meaESA,5
MdIw4EYUwdjSVkE3sKO5FQ,oWQwUw8xfQgi1nVNKgS6vA,5
quzjS-_jL4k_aZ8SiugX3w,zTGxLMOd9crAz0XNzqrcrA,2
iXAtK6wdiRdum5Znwx_A5g,th4pZ5LkoIIkb1Vmu_m2DA,4
N8y5ZJ3mUUHRmwOigbVZzA,0-WocGTpO3Zm4q1Zzz49Rw,5
PR_Sf6XczL6V_lSAfwp2bA,VIJ2KiDKhUVhhpNylEIfog,5
xmLYa8hBc40jePgc7cYY2w,x6wgf9qmusAcd7npyTgDWw,1
DCLLmTnVp5lIjOGhvYkZRg,-5NXoZeGBdx3Bdk70tuyCw,5
VadZ47cZ6Vdgr6eiYWeJtA,-zEpEmDfFQL-ph0N3BDlXA,5
I_FFBqHgwlj0HT17i4ecfw,4IqzhMpKHEspD-2bASdPow,5
6IAvTNMpMwa5dAQ_k6au7A,u8C8pRvaHXg3PgDrsUHJHQ,5
-ltirVC-htJ_PbsBA8YGKA,5dCJy5oH6ZHqB_7cx76DhA,1
FJhBR-kpcOovlyCp-GAuUA,VIJ2KiDKhUVhhpNylEIfog,5
UgolKvzsn6I6SXhSiqm8dA,C3d4HqDjWq9e_0cPfmPykg,4
HsanBN5FJmLEDhWZMdBWDA,t0HT9od2xZ0Fc5a0PFB2BQ,1
pFRE2mNCQvx9DUU542c6Dw,m3qsb7Xf9Pivg9GAvx-gog,5
cr-oWn2IARwOJhoxD5_9ZA,b2mVDUqALgBWgL3k7drlNg,1
7XcAPvcI5z1WaDX6h7kNqg,mklo4H47YWK7f18YXTCEoA,5
K3bHCFdOHyeF_rv1Pxrt-w,Z7lIfcYVn1Ia5exVoSiNIw,5
z0qJcsQx4rg85irmIIb-jQ,kMpCPgWXE2EYOtzMDxVHYw,4
oGwm_6paNthMnkOxYGrwRA,VIJ2KiDKhUVhhpNylEIfog,4
Ev51RXWM25VHh5PuY8JlfQ,vqEtZ7CtNB9G8WMzjwJA2g,5
vo36lns_Lib7TKk2h0qAwg,NEVA0IYbawceL6kz5v5DAw,5
_AlPmtlcv6o-SB3Uv_Z2HA,ZQH1s3nTDyclGrQ160NrEQ,5
OPfcAvasXXz7um-I8G8eFA,njngMI0mhAGJ-kH0oo68Ow,5
8elnaNXl5t3s_aVzRH_Oaw,C31ExBTn_6UxbTVkWPtNkg,2
oyjcRNprmlNknl1VpyHBOA,24UHe1SZ4cgm6u6bU_L6xA,3
rR5o7Wgf-PvrFGd2ILaWCw,AhnSHqEUXAUkVb2JeDvb7g,5
Hv9sjsxMnq9e4QAnwLk1DA,dn9lwYUxmhs_mLKPu7L25Q,5
OhqCrWAOQLjc0sU9ooysrg,RofPcfgxItpYw1eQ3e1Hjw,1
RRzGl8xOybequxo_BMbEpw,K8nN63lyBJVx5ZnLcCs7Fg,5
Fb2QR-EKG6wUlOLrKC_lIg,0-WocGTpO3Zm4q1Zzz49Rw,4
nMrFw9eJ1xk4FRuV9Wl72A,fB_6MXGWPrhAOuozcDoPtg,5
KnaP-eyCSyRpS5H3myk6ow,flEWXAdRcXAYJYc136N-VA,1
XFGqNlqKAaaNFxrpkyMN5g,B2hnhxgCO-a919tfem6yIQ,4
5PS0PKW5dOkAlN7O3ugMeQ,C31ExBTn_6UxbTVkWPtNkg,1
AKmLoFB0QL-OamsWlNWcOw,miMx3VNOW8qPJC5wEGaIOw,2
MP1MEnF2ia71Y0AU-D3WVw,rNbAIbTn0zN8yNk0IV7dfQ,3
rme2Jzs8wPLJNDI5jhKM6A,_RfD4fF8eSikcwMhPE2hFg,1
C7GfZprrVjCANasQMKaV9A,-hliqBp7tq7Z5XLaTLAXAg,5
GOVXAcJ2_3zVLv2WJoKF4A,kKCwp86xU9XKRnAALQDhrw,5
V361ick9EjgzkP1u6W_1wQ,hDhC_DgEIKK5D961doKOXQ,1
JsTPmIQEeNhApf2LGJBOcQ,N-IwlZQimaUrxYF_jGUCOg,5
nxW6JqD03lSoCujwqYeYHA,-zEpEmDfFQL-ph0N3BDlXA,5
v1hdK0-bAgsAV-VBYO4j5g,wgImSrYc5LOcFaMcbOuxkg,3
db3s7GfMRruF9UYX48VAkQ,ZyOgY-z9sHdHp8_FDoQAJg,5
5UGNh5rqy1KSFbGZTD0ayQ,zWVAg3TITCA6Rnolas_ycw,1
_0FoPvVGFGbhrQG-1Bqh3w,kUICYu0N_TbtCz0Z8ynPFw,4
3L7nHnaeSHSdZXzV_vdvAQ,kj44upIDaMIPlYvsuweP4g,2
G-wLti873WBt4pNvn1wHfw,-zEpEmDfFQL-ph0N3BDlXA,3
K6gxhRjAzRUWqEmMMzsT8w,pVLZQRs67CF4gZCEYCe_3Q,5
sNpUeQG_65Ph6UWrzM5g9g,jKxES7iLV63H_PfyGVGIDw,5
RG7ejKDGSTRAwQbeO6W5lQ,B0xqLfgBlE6kmCz3ux7Oaw,1
UqONGs7JFFvA3TzxzNVnFQ,0ptR21GHRuQ1MFtxGNcxzw,5
OdOBh-M-uu3t_aRuW8xrhw,Ez1U0wMD7Wws2BPAYfW3yQ,5
qmjoMFMZdLH69_6eGTGDZw,U8VXQaeog9wb_Y6hCkfitg,1
mSLCb4qdSkWZ22Dw8nhXHw,yLKoESPQ8BN7dn6ADzZicQ,3
6Jj8n72ii5CDs4X_hf77NA,jK8PNNtv4RI6m-xd-tGjPQ,5
q7lsl0u8u3dBLbVbND0NTg,i1YpfdZTpLj8TrKm9HlCig,5
ahLG7ydqafwiJlNDmUwVcg,wlZ3ybXuoe3io2yuOE00rA,1
wLvkyZEFfKSwrKV5WYkhuQ,9MnbQg7kfb_WgxoV0hXKSQ,4
mAbnow6mYnmgKDI_ewD-jg,o80p16nM5CWbl22JP1nB-w,5
7bbZoD0Tc2v1t8hYNY8GMA,tZT_0yAeFxuihVnGXoCbWQ,5
u-rpIK0vUI70cNgmTlbHzA,jKxES7iLV63H_PfyGVGIDw,5
SF-oeWeIs8fWRfqXZZUjag,C_Zj7H7bUJ5kGCwFmEwW6w,5
7D9aQmzZ3VQqd0gyvogCGw,5CSGxhesXkz2XNQB8AP6Kw,4
XAmSOoytHosuAS2Y3IbZyA,AE_q1IxLxwDeU0LdTnXxtg,4
UhcjR_Wx_SZDixlgAgyVKA,mofOjB6flg-eAWOFbOkHfQ,5
GACZqMGpXRKDPtny0j28yQ,boIILzBqhjWhq4G0BsB5_A,4
_hiOvE91UdLeVviYVYgw9g,e9shtyZ7-9GYcbPIVV--XQ,1
LV-OgVHAYwIWNs0CMzdZhA,-Jhlh8Scjy669NdtCfKSSg,2
eeCYHXZ58Ivp7VMpuRxUaw,zQNJwaWR1M1zDjLNVJiNEw,1
KZzdRSve51cpSb8G3RoVbg,3frikpuC7Cw_C60TMtvVVg,5
ds-C9AXGATTmvsCEWCqmZg,uGxZdLLgMQDvFSqiXyCg_w,4
Z8Wun5xfvUL6MHWkKbSztg,dIZcPB3CtNjMn4O_p8QFxw,5
SyFLZSweFwqlLXkQkvEdDw,o13eH93qmWVNFZogkjhd9w,5
Jiw1kr7W1IbbqL1p_V7d1A,9MnbQg7kfb_WgxoV0hXKSQ,4
jOysrKVZvJDSZgYU-D72ww,ARj6DzbLlRkHt3kQeTuuVA,5
Qp0rFnKX6SuWbJf2uyniXg,e88VWa9xdHmSFdMZne9eLQ,1
zkQeYdN80g8iQidSSNZbWg,-hliqBp7tq7Z5XLaTLAXAg,5
qntQp9UoeP6ju8D_W0Y0cw,tjM2CZqRJ17oFapBTmGovw,1
JS56oosuBk4bws_CqUiqZQ,rP-MueqMyZbiDbOEUELXtQ,5
SZ4v9H2HTcxIGWhBR4VpGA,u7jiuYiz-zVwsh0TGRHUIg,5
HCkMfX-xjkROsZlM2lDPww,xD6Q0UFxO8uE4bdaBDIMlA,5
sAwuhLxuCHctua-bhKXc2w,ZyOgY-z9sHdHp8_FDoQAJg,5
yrrK5TM5c7XjTPe78DYmcw,BoTQepQTjGbTXA4g4Hj-WA,5
Sj1BoKv-XPLFYVw-ib3GPw,abA0s0uxoeOn7zNm-1dDxw,5
VRMuckJnks6t69gHq4FGjQ,7B-suS0RHxqxZBBfVfiPLA,5
BJz2fV3HS3xsHF7rwPhnRg,nJktGdlCdrH66UtlADlWJg,5
v_phwmv6fky4cq9dF1WyhA,L2c-qKZWumCmOCR-dqBLrg,4
MDV_9f2NM8NYdg74jp-zbw,LW21U6m6axC2lCLYc0fFSA,5
YfgTrVfPK6Th2J6zQuF-UQ,y2V42mxWvVoH4NvUT_n8eg,5
NpaUbtpUK6nwjYyT0_riiw,dNch89PUCbxvhieKmWi8LQ,5
eG3dgpw1wKQAVQ6tpbUDQw,UmZdQID7QJoyg2R92mK3HA,3
iSqAA0keruU-ZZro7jW0zQ,4jB9-c7gs6YPIAYcWQpaHg,3
1yiUp4dno1TazF7ORMiaXw,PTQVaWA-I5ZLzwy5oBbVMg,1
5gYoNWcLlMjAMdj0ZGnClA,MQ-xcuUXXBYvrXzy7BmOFw,4
Hp99O9EHtTLPJ_3S5dpl5g,aqTdhZDTSjA42_Uh2E6V7A,5
ds-C9AXGATTmvsCEWCqmZg,-zEpEmDfFQL-ph0N3BDlXA,4
UumVsuqKGs4c1fWgqB5tyQ,aELkI0mfF1EbQo_m44vEKg,1
o-t-i7nbT5N_cmkCXs5oDQ,kyXEnWKQGWSThY6EcjORuw,4
xN-xoLhTHUFfTS_BMGG0xg,ie3nXtDTyHhJchMuYh_WXQ,4
H7RE3vM1zfI85NQk8aCbPQ,asCPMMAA1wW3GJvrPA4fTA,1
nEgLx7Up_U-un8gmdedUjA,UiyjUa8CQmygujhe-ZYlsw,5
StYuEMDMWO1IOdMz5zgE8Q,qIomOSnR0zaU7kv6K-0mcA,3
nSE23WXIOXYFrMXXe5k5uA,u02xse4VO7lkyF4r7ARNdw,1
ThGbHp3_dYHTEKa4SbLLUw,FM-rxNJP7eSXZGwizEd-Dg,1
UPOd3X8RCbmpwCAi-hKkxQ,ZiLOXVloAOtr9_cpQTpr8g,5
r_YZfGYzsldQZv_lnqObMQ,aKiE0aZ6vGyOlH-uVOHONw,3
tQBrhzi7ixctWgthHHSHgQ,1DedueD53YsKcpqMWPIe9w,5
86uRJirzS_HnsEAgKtuwRA,zUayeEQ3_1fM_71X_1PdGQ,3
QaoShquSBkydiZf1LoWZ_A,UmZdQID7QJoyg2R92mK3HA,4
emFFLLncRBFGiUJT1n6U_Q,wgImSrYc5LOcFaMcbOuxkg,4
Y1XfgRjAobZgcDIdCOF7Ag,l4x5FFzfiCFrGN0S-uZbBQ,5
cek_1lxcWUmOkVBtYMbQ-w,2e5Q-0Pr23NFEhgpYG8cFw,3
I74SvQv4VMME9q0CLSYEWw,tZT_0yAeFxuihVnGXoCbWQ,1
zPLavnuHiwhNn-0IjGwGFA,-AYIgCzZPVr7OMcfELjcAg,5
UgkEruvltPH_DsB8ne2TUA,efld3-EC05DQ74g0Nkx5fw,1
-fTADGFgX9g3Fc7DFCiNeQ,pCer-vIZM05p423MFmiSng,1
3L7nHnaeSHSdZXzV_vdvAQ,o-xFcSeSycAfqplklC222Q,4
-OIHcWAx0NJXLxwJShhB5A,UITomlnpbixMcYNXsVV9Rg,5
vvajd8u5cp9Vd2jXxpbFUQ,2YnUIGGmhoJX4Cd61nQLkg,1
pP--9gQQ_62QVgg1KRlijg,Bfh_ON-LQUcJerjcDF5KNA,5
31X_dj4JYMMPnl9h1XRc9A,zp3rZNu-5qonTL3ByPYOUg,4
cwjhyxbrDynAbM9S6p8wpw,G_ly5CisletsxEoJImPBhw,1
jkEMYaGuBTGsrKwnMLM5RQ,hDhC_DgEIKK5D961doKOXQ,4
t1B4J-LRmHOf0URMV-JsCA,HWFKuztbtwoqILVrJfacrg,5
TcuPel_cKpFKdB1r2bZ9eQ,vVdY2qDO7dkUrU8LXYZ1uA,4
lsaMcfnpHr7mP6o9aR_3iA,pCer-vIZM05p423MFmiSng,2
n3mgG7Reeg3aVTqMLw72rQ,SUktrYdNQD8k2vvkM4OpfA,5
zlnlf58RKjTExXWENFcB7A,OyBStpjF5e_iRCMXflFasQ,5
c6JwWKzUTLTjZZDHQpBzlQ,squM96Zm0Ae6K3wvaHLuBw,5
WMXhfSbQR2wc8XBVeJ-0KQ,8mKV3KThn3wXGL3OVxrCNg,3
jhVXraLYD95CgDNB0kULRQ,iX5397ez5snnQRHLflyctQ,5
Myy-tV1aKksxkQ2R7QUkAQ,6U8Yniq8cMQcedhs040ZoA,2
6vYOgOaU3Wy79yxaglfq9g,VU5Xd5RzFvSMKFkiwIgPUw,3
V8CznefxkFiZRDv5pH3l0g,gOMc2QcDaMIOkIVTShqoYA,4
4ssDCBvb9LC2cMpWxjhpRQ,epvLkQNL6MOvk3s6JlTntA,4
Nx7D86ZgN_P2_OD4DJrbvg,kNtToQSP_Y5U8tznLXuCaw,5
MrsRJa4SWLq8XLU1RtPdlw,4cPM1Hcj3UiN3fxyOsiR9w,2
QTYBKaqiYdMBqlVvNrYdyQ,1QG4JRQhm1pZQSPu7Axcog,5
4JVDNmEVnAjExM3L__-2rQ,NEVA0IYbawceL6kz5v5DAw,2
7hwrtFw9tDE_r8lXQN2QOw,jeTfL2kCyBtmFGSrSQHqVw,5
Br7NfAxcRprDceabsyxZNg,oWQwUw8xfQgi1nVNKgS6vA,2
0_FEaXlTnF8mVqa2SFTnig,F1qPjasn0R6-j8sa6iYNmA,4
NXmp8CW4RFKAU0oNWb--wA,phIxx-A5A0YYJbxQU3zpZA,1
8_Hs9Bh5tgFdc_1ycxHChg,WDTzX_C2CbAwxBbqm-od6g,5
yNhw-lJXpGb9lEWM_7ssog,J5U-nbhKSnnX7DJGT6QELg,4
eof4Pr6-Owk06xLrdOQD1A,RTmIbq33chUSa-etGiF8Lg,4
NQte3_xHqDvxcn3faOqu9Q,hP2DOm7E2H4P7MOS7XN_SQ,2
dhZkTd9cxYIlagRwGguqsQ,SVXpyYPAuvJVKcfZ0nMKyg,4
bEEtATNnyb2zbfKh-YIzug,-zEpEmDfFQL-ph0N3BDlXA,3
82ornsgyQOJ_JPebGdDF7g,m4DwPVxmFDQE_FnGIOa3cQ,5
Ok0e7hDxbCvwc3aOI4ir2g,AzZtRUAo43Ow9ITDfPEShg,4
gpcHaHjlsRkcgw9modE0PA,U68w8EOOdWB96ohZtwPk4w,5
7kweidPy7nBbmvG2Ifom8g,a9KUNRphQVLeCsC3RAEQPA,5
-EuXDbUI5Xkmq2tTf5SIIA,gGpKlBPKBdOyAlx6P_M7qA,4
xo_6pdChEppXBEeqeUjqEA,V-_Kh0RtKcKdQ0ON4eVQ-Q,1
ypnn6O0fFRDlHrMYOEUDBw,ZePevVVz912OfLNUeB8SGQ,4
7NrJ7as2Su-QPx1S48pYrg,dn9lwYUxmhs_mLKPu7L25Q,4
iSqAA0keruU-ZZro7jW0zQ,GvLIWb02xHBohoAdDvqxDw,4
eGooILT-RkZ4cT1AHJ9gfw,fx5RY3DmDcRHw1aFWKs4Dw,5
weCeiXxZBhBY5mX9y6jS1A,FeXsYKhyJ7F8t0-kn5JldQ,5
GaCq8oBJkfUtgWlsfdTYzg,hH2N-9cGQBv8heu7uiqekQ,1
tFFd2wb5zVGq3FfYP2d9Tw,8mKV3KThn3wXGL3OVxrCNg,1
TrSEXpI7fkUTAu_EN1bbsA,Kws-gPJjF4RxLxJE_2BjKQ,5
6TMDELkjDW0XFazQy1Aeyg,hMgIF04rrJ7oB1lGIpFt5w,3
SSECzaIJfl0a-LH0Y-5v8Q,fPpx9GMdn4EsGy1HWw1ajQ,5
eaCznBMQy9fgl4Fe0jBtUw,PGUuVJEzM0H-ZMB6m1D6Ig,4
w0ZGjCY8_xyCUKdGLSJHWQ,6ockUmdOBYBApEsUCJkBzA,5
sWRCM9K9dWJs12xFwUAXwA,dNch89PUCbxvhieKmWi8LQ,5
wNethG6sVF7oRp867BdhWg,xJ8UiVH7yDXpCkxNyVw7EA,1
CyJODeU0fKnoPRdmyGQGbQ,3G_bblT7MQIlXx8BBorILQ,5
_6h0rhsZ4bBKzj7alevg0w,u7jiuYiz-zVwsh0TGRHUIg,1
mlUgzXN56RHkKLm6lw6s4Q,SCxtzXcvyk1hygdmOZqd1A,3
GaUptsaoNOC84SIY88UjKQ,th4pZ5LkoIIkb1Vmu_m2DA,5
luxoGxVnL7k6wzeudJbSgw,o5Mofj5KJkYAMs_fhxftpg,4
HQ4ty2TwV2_9AkyE6iXAIA,-zEpEmDfFQL-ph0N3BDlXA,5
QJpf20-x0SHYbz5jPwzLEA,WO97KVFck0KtbNOOZINj7Q,5
Bvj7quN88Pc73CPJj_Bw5g,O3zVw-VAcJi8ta4B6v5iAA,4
qYmjT1CvtjdSGWxdzWuJgQ,h21I071qoAZgFy0eBqNhbg,5
IJoAM_hejZJuqpYmZPVvbA,NEVA0IYbawceL6kz5v5DAw,3
z-08626Q7y-14JoONYOZ-w,D6SCh4BwNb52wZIqXdS4JQ,5
FwoBJ60NabqMaF8Kika_Tg,MRE5_phUbPZFcNOsBjIUyQ,2
c4qtcaG9HrR0qKr9eLVSdw,obeDcVrK5xACPD5PiGgG_Q,2
-mFak2EBbXeuEt8wm7ay0g,NEVA0IYbawceL6kz5v5DAw,5
HUJJmO4TujNskRBZDry1ww,CSn2-XpArLLYeZ_k2BKzrg,3
R6CHEXm2JuHDez8KYI5ccQ,Ck52f0L860GKPcMXkKAtuw,5
JLaTBdSCUafTbt9D01kOug,9V4AGrJphOIw2RC1UoPPRw,5
jsGJnRy-Ya7yS-YiV-UUlA,E8b-loa-89wsnJpu9ff_Gg,2
SSECzaIJfl0a-LH0Y-5v8Q,t_yiQnxUDdPPCN2z4QyezA,5
k4kOyAF-ddp8UoV6ovme1w,iO86eCaZJBHqi1sZ1ELk6A,4
KDHZXfMBZEwDTIsXwACyew,WDTzX_C2CbAwxBbqm-od6g,5
fBb4yxBc0_XgVSiMsg1jZg,rl3giNEKOTwjE6BwpMZdOA,5
sz0FdhdPhHVQaqBoECyMSA,o13eH93qmWVNFZogkjhd9w,4
R4BvoxzkRRN-4v-P1x_sIQ,1cLd6sLlt5SMiIhY8tmGBw,5
XBW6CmmjgNLogQSKJUqLzg,5jXwI9WpDxGDmzmkmE0RTg,5
BOX5rGI28EsXMr5MNOjD7g,Ah4i15g8Ow_zphzcpulTxQ,5
l9FZYWOWCCyK9L3RtgepKw,cDGaMsCAx8guR1IUrxLxWA,5
wUgLWBdt52OYE-qvpf8Icw,EGaNNRcQLxtEauvfQP91kg,5
5tD3H46qJAhEP2X_PNx_HA,VIJ2KiDKhUVhhpNylEIfog,5
yJS_U2uxjf8iVVZzcPG3Cg,Hsvqv6AQQ13SvO0uGFu1zg,1
bvqKQZ8jXBbEhboU5g4X4A,fl2TPNWrchkCbNEg0utjvw,1
s2K00v855VB_TwXpY9IhAw,C31ExBTn_6UxbTVkWPtNkg,5
w0r1DDY0Loa2H3JOXpe9jA,38AI6oP2ObTmtiUuoN0Uvw,1
Jl2UkzX4G12wsft3vKQ2AQ,0grgvnq4GgoY-estWytUhg,2
NwAvEA11_xtQNFoJfbp-gA,wk6E7So8iKp6WW-IQuRwAA,5
05I2IgtEMQt1k-bSarHxRA,e0tj2Jip560QbC8N9pF6xw,5
8Ay-qcXQYybhz_ndfmF-Nw,C3d4HqDjWq9e_0cPfmPykg,5
N5vWrI9FSAzTi37Tc3cFtg,CfGeAkLKLoKvzSZJxoaicQ,5
AFCSE7BT3FGle35em1WWVw,uu5ApFAvmi7_mqXwxob2LA,1
HmzzeMOQe3L-OXzKBsLs_Q,rM1soPduv--f7ILhEdb8GQ,4
BJz2fV3HS3xsHF7rwPhnRg,QxbVPV2xndVP-nT1IRKF1w,5
JdBDOdVIDW5EYkreVwoDoA,xWGn7oqLOZu_00H8pZOtsQ,3
W3wAS1nXHT6OPDahADkeuA,-fiUXzkxRfbHY9TKWwuptw,3
oFuP-_xlyVA8ylPkF6si8A,inwHlUdUyuDrxCk1qdfyMg,1
c8J_QKPCi0kPSMNsiOxjjw,_a6jhRFIgOe74U73T5B-Ww,4
gxRw9c2lvijXBNhKU5i7_g,jeTfL2kCyBtmFGSrSQHqVw,5
46y5-9LGuofy7RLCEts-4w,dA9xisX951rOnx8IGLPfjw,5
6CEKvcoAw5vvDLxgx4SPfw,C_Zj7H7bUJ5kGCwFmEwW6w,2
Yyum4ThqpEE9KVoXooYTFQ,CrIWqmuO2uQWwl3z11K_BA,3
inKhniu97ySRPL4NeaW01g,u8C8pRvaHXg3PgDrsUHJHQ,2
3XVuj_JFPC0_3LiuI21OwA,LW21U6m6axC2lCLYc0fFSA,2
WT0D58Wglj8ydl6OkJhlkg,0FrYsoVHheQGoXEQsH2d2Q,5
s2K00v855VB_TwXpY9IhAw,tTyFInKm8AY0cY5ujtXZHA,5
t43aBwH2E_OiR3_CBuhC-w,dxto9kHXtmuYIvm5aUxF9Q,1
qOGF8ChtrEszRAwZDlv6sg,U7T6ioQJ17YPh_LG6xDTWA,5
mG2LJeGihlwioAGhipFaWw,tZT_0yAeFxuihVnGXoCbWQ,4
STcrjP1twU03Vk6syLft7g,JbnNk6do3aHF3Kr1bX4HzQ,4
OKr-hLIHYqai3OhL8zJXAw,NEVA0IYbawceL6kz5v5DAw,3
7GXvgyZJAHiNZEq-ZdWYIg,o13eH93qmWVNFZogkjhd9w,4
YVDzy-2r9crXHX3fctXUxQ,-8SG5t1yznyU0fy6_CWNDA,1
15njVbMDrIJgmJzyIaqRMw,rfoAlKhD8GW36mhuE5-68w,1
xN-xoLhTHUFfTS_BMGG0xg,8GUMO244E8CxfJcyJIWFOA,5
pSUp9rQHnNHzzYHMMd_mVQ,jKxES7iLV63H_PfyGVGIDw,5
j4jMJ8K-zRwxVrm9F2FW2w,kLojwXxsSWHtL_AxeBie1A,3
891ixGTpSqcsBZ7sSMvlFQ,C_Zj7H7bUJ5kGCwFmEwW6w,4
lgQB7eumhUvRYAcpmzK3kg,J6TGHzwKKq5bqBR4_WsnUA,1
ncKeXdq2wbYiIduoDZCO0g,rOPj68rUjK9tv84ShWaetg,3
wUhQJ6VsOayMtQIEo9DkLA,F1qPjasn0R6-j8sa6iYNmA,5
iJIIolPxajOGncBBnJoUIg,3iewRRYvMWqXEmpQLDmJBg,5
HcM1eJ9s8khmlr6Df-KepA,ODURDhURWmZr6b--O4nt3w,4
8c53BdBWPcbioN3WZJWdCA,wYp3Xog0giOX5CFAv1pZtA,5
nbSHiwedszsDdjZzU0iJvg,UUsS7SrTQQ2AvvpslfrvFA,4
Ix_n1daPTfPx0Z3QMXg3eg,vqEtZ7CtNB9G8WMzjwJA2g,3
Rmn7i49T6Jvn4LoQw4r4jg,LW21U6m6axC2lCLYc0fFSA,3
sRTknaGNU_xSatdqakCTgw,lWmDrnqgU6w3gFaJyn_1Uw,2
KXYj5OXNfHAPUMB3FC3a6g,5_cn7M-9swHrFbnqZtYGBQ,5
SZ4v9H2HTcxIGWhBR4VpGA,d_Wm9CpzIo_0T-XLfq1UcA,5
zEekugVfcoLlsDUH17r5WA,8mKV3KThn3wXGL3OVxrCNg,3
1EGrpdpNp6_X0UVhId9WRw,dn9lwYUxmhs_mLKPu7L25Q,5
hbhB7it355WB94ZR_7-l6A,4cPM1Hcj3UiN3fxyOsiR9w,4
zRQ4hwXi7mnDaquhMLySnQ,vsoEZauF4lrADIqCYXySFQ,1
iSqAA0keruU-ZZro7jW0zQ,-fiUXzkxRfbHY9TKWwuptw,2
lsabqVi48xglkCa2HaqAdA,J3EckozG83hEvm267MOeHQ,5
yWA8xYalMdCkCpf9CCtCWw,tZT_0yAeFxuihVnGXoCbWQ,4
EcjTzrgfTPfyVxbpyRiYQg,LW21U6m6axC2lCLYc0fFSA,3
xo_6pdChEppXBEeqeUjqEA,vVdY2qDO7dkUrU8LXYZ1uA,3
zA1f4WtARgBeRjhi6orO0Q,C_Zj7H7bUJ5kGCwFmEwW6w,4
tZxWn3ouwoSjNGQLMIwUrA,SiJ8eALRBJvrLnY5PDj9bA,1
z_9oeZ5aN8g8AzPNENht8w,uGwwPkw2AEvKkVHiSufhzQ,4
h8Yb9pm8U1SwGQNGPDuwiA,9MnbQg7kfb_WgxoV0hXKSQ,5
gWLA-4CmPjjSqMC1k29QgQ,CDm96_A5GagulRKa5zadfQ,1
BwH-3EEKL4av5oZh2dR14A,wpGJqeVwtO_dPEG0HFQ0SA,5
iajwG3STCDw-MVzGRIpl8g,u8C8pRvaHXg3PgDrsUHJHQ,5
5sd5AJqwb-PSd2xoTDAfow,t_yiQnxUDdPPCN2z4QyezA,5
aEDKp1WZIrYWErfQa1L_Sg,t0f8qXrKGNWv6j8MGmosRg,5
